chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	28879596	28905051	+	TRNAU1AP	TRNAU1AP	15	2.43E-1	Simul
chr1	28915834	28969597	-	TAF12	TAF12	18	1.06E-1	Simul
chr1	28918711	28921955	+	RAB42	RAB42	9	1.98E-1	Simul
chr1	28995243	29045865	+	GMEB1	GMEB1	20	1.17E-1	Simul
chr1	29063132	29096287	+	YTHDF2	YTHDF2	20	2.4E-1	Simul
chr1	29138653	29190208	+	OPRD1	OPRD1	38	1.96E-1	Simul
chr1	29213602	29446553	+	EPB41	EPB41	103	2.24E-1	Simul
chr1	29445939	29450447	-	TMEM200B	TMEM200B	30	6.24E-1	Simul
chr1	29474254	29508499	-	SRSF4	SRSF4	42	6.46E-1	Simul
chr1	29519384	29557454	-	MECR	MECR	42	8.15E-1	Simul
chr1	29563027	29653325	+	PTPRU	PTPRU	60	9.96E-1	Simul
chr1	31184123	31196434	-	MATN1	MATN1	52	7.57E-1	Simul
chr1	31205315	31230667	-	LAPTM5	LAPTM5	53	5.91E-1	Simul
chr1	31342313	31381608	-	SDC3	SDC3	50	2.68E-1	Simul
chr1	31404352	31538838	-	PUM1	PUM1	57	1.37E-1	Simul
chr1	31652591	31712401	-	NKAIN1	NKAIN1	48	1.27E-1	Simul
chr1	31732416	31769662	-	SNRNP40	SNRNP40	57	4.92E-1	Simul
chr1	31769841	31837783	+	ZCCHC17	ZCCHC17	69	3.89E-1	Simul
chr1	31838471	31849697	-	FABP3	FABP3	41	3.64E-1	Simul
chr1	31882411	31907525	+	SERINC2	SERINC2	49	3.53E-1	Simul
chr1	32042115	32053288	+	TINAGL1	TINAGL1	31	1.17E-1	Simul
chr1	32083286	32098119	+	HCRTR1	HCRTR1	38	9.48E-2	Simul
chr1	32095462	32110497	-	PEF1	PEF1	40	1E-1	Simul
chr1	32117847	32169920	-	COL16A1	COL16A1	52	1.21E-1	Simul
chr1	32192717	32230494	-	BAI2	BAI2	31	4.27E-2	Simul
chr1	32256022	32281652	-	SPOCD1	SPOCD1	21	3.55E-2	Simul
chr1	32372021	32410457	-	PTP4A2	PTP4A2	19	9.66E-2	Simul
chr1	32379173	32380745	+	AL136115.1	AL136115.1	13	6.23E-2	Simul
chr1	32479429	32526451	+	KHDRBS1	KHDRBS1	16	4.86E-1	Simul
chr1	32537631	32568467	+	TMEM39B	TMEM39B	10	7.73E-1	Simul
chr1	32573638	32642169	+	KPNA6	KPNA6	18	3.29E-1	Simul
chr1	32645286	32663886	+	TXLNA	TXLNA	12	2.01E-1	Simul
chr1	32665986	32670988	+	CCDC28B	CCDC28B	13	5.43E-2	Simul
chr1	32671235	32674288	+	IQCC	IQCC	13	5.6E-2	Simul
chr1	32674694	32681797	+	DCDC2B	DCDC2B	14	6.22E-2	Simul
chr1	32680072	32687972	-	TMEM234	TMEM234	14	6.48E-2	Simul
chr1	32687528	32697205	+	EIF3I	EIF3I	15	7.67E-2	Simul
chr1	32712833	32714457	+	FAM167B	FAM167B	15	8.35E-2	Simul
chr1	32716839	32751766	+	LCK	LCK	14	8.27E-2	Simul
chr1	32757686	32799236	+	HDAC1	HDAC1	6	6.74E-2	Simul
chr1	32799432	32801980	-	MARCKSL1	MARCKSL1	2	8.28E-1	Simul
chr1	32817121	32829913	+	TSSK3	TSSK3	3	1.77E-1	Simul
chr1	32830703	32860332	-	BSDC1	BSDC1	4	2.1E-1	Simul
chr1	32930669	32962287	+	ZBTB8B	ZBTB8B	14	5.45E-1	Simul
chr1	33005027	33071540	+	ZBTB8A	ZBTB8A	23	6.07E-1	Simul
chr1	33065772	33116504	-	ZBTB8OS	ZBTB8OS	14	8.46E-1	Simul
chr1	33116742	33151812	+	RBBP4	RBBP4	5	2.09E-1	Simul
chr1	33145506	33169197	-	SYNC	SYNC	5	2.22E-1	Simul
chr1	33207485	33240571	+	KIAA1522	KIAA1522	21	3.57E-1	Simul
chr1	33240839	33283754	-	YARS	YARS	30	9.88E-1	Simul
chr1	33282367	33324476	+	S100PBP	S100PBP	32	9.48E-1	Simul
chr1	33327868	33338083	-	FNDC5	FNDC5	23	9.57E-1	Simul
chr1	33351594	33364042	+	HPCA	HPCA	26	9.7E-1	Simul
chr1	33360194	33367039	-	TMEM54	TMEM54	25	9.7E-1	Simul
chr1	33402045	33430286	-	RNF19B	RNF19B	33	5.33E-1	Simul
chr1	33439267	33439642	+	FKSG48	FKSG48	30	4.88E-1	Simul
chr1	33473584	33546597	-	AK2	AK2	40	8.44E-2	Simul
chr1	33546704	33586131	+	ADC	ADC	28	5.58E-2	Simul
chr1	33611002	33647660	-	TRIM62	TRIM62	29	3.16E-1	Simul
chr1	33722145	33766320	+	ZNF362	ZNF362	38	2.48E-1	Simul
chr1	33772366	33786699	-	A3GALT2	A3GALT2	36	1.91E-1	Simul
chr1	33789223	33896653	-	PHC2	PHC2	82	3.69E-1	Simul
chr1	33938245	33962107	+	ZSCAN20	ZSCAN20	61	4.45E-1	Simul
chr1	33979608	34631443	-	CSMD2	CSMD2	365	4.15E-2	Simul
chr1	34326075	34330392	+	HMGB4	HMGB4	65	7.63E-1	Simul
chr1	34632483	34684732	+	C1orf94	C1orf94	80	5.31E-1	Simul
chr1	35178337	35325417	-	SMIM12	SMIM12	44	4.87E-2	Simul
chr1	35220647	35224113	+	GJB5	GJB5	3	3.52E-1	Simul
chr1	35258598	35261348	+	GJA4	GJA4	5	2.06E-1	Simul
chr1	35331036	35395186	-	DLGAP3	DLGAP3	22	3.62E-2	Simul
chr1	35449522	35497569	-	ZMYM6	ZMYM6	2	9.23E-1	Simul
chr1	35641978	35658749	-	SFPQ	SFPQ	9	5.52E-1	Simul
chr1	35734567	35887659	+	ZMYM4	ZMYM4	5	3.76E-1	Simul
chr1	35899090	36023551	-	KIAA0319L	KIAA0319L	6	4.12E-1	Simul
chr1	36023073	36032875	+	NCDN	NCDN	2	2.62E-1	Simul
chr1	36038970	36060929	+	TFAP2E	TFAP2E	4	4.11E-1	Simul
chr1	36067184	36107445	-	PSMB2	PSMB2	4	8.41E-1	Simul
chr1	36179475	36185073	-	C1orf216	C1orf216	12	2.52E-1	Simul
chr1	36185818	36235568	-	CLSPN	CLSPN	14	1.84E-1	Simul
chr1	36273772	36323491	+	AGO4	AGO4	13	2.13E-1	Simul
chr1	36335408	36395211	+	AGO1	AGO1	18	2.2E-1	Simul
chr1	36396318	36538101	+	AGO3	AGO3	27	1.95E-1	Simul
chr1	36549675	36553876	+	TEKT2	TEKT2	17	1.72E-1	Simul
chr1	36554475	36559533	+	ADPRHL2	ADPRHL2	17	1.87E-1	Simul
chr1	36560836	36590821	-	COL8A2	COL8A2	24	2.07E-1	Simul
chr1	36602172	36615098	-	TRAPPC3	TRAPPC3	22	1.64E-1	Simul
chr1	36621179	36646450	+	MAP7D1	MAP7D1	19	3.29E-1	Simul
chr1	36690016	36770958	+	THRAP3	THRAP3	25	5.51887087E-4	CONVERGED
chr1	36771987	36790484	+	SH3D21	SH3D21	26	6.0744987E-4	CONVERGED
chr1	36787631	36789755	-	EVA1B	EVA1B	25	4.12369176E-4	CONVERGED
chr1	36805224	36851497	-	STK40	STK40	45	1.11E-3	Simul
chr1	36856838	36863493	-	LSM10	LSM10	42	1.61E-1	Simul
chr1	36881427	36916086	-	OSCP1	OSCP1	56	3.28E-1	Simul
chr1	36921318	36930038	-	MRPS15	MRPS15	43	2.73E-1	Simul
chr1	36931643	36948879	-	CSF3R	CSF3R	50	1.05E-1	Simul
chr1	37261127	37499730	-	GRIK3	GRIK3	95	2.27E-1	Simul
chr1	37940152	37949980	+	ZC3H12A	ZC3H12A	29	1.65E-1	Simul
chr1	37958175	37980375	-	MEAF6	MEAF6	28	5.01E-1	Simul
chr1	38000049	38019903	-	SNIP1	SNIP1	35	4.31E-1	Simul
chr1	38022519	38032458	+	DNALI1	DNALI1	30	4.53E-1	Simul
chr1	38032416	38061536	-	GNL2	GNL2	33	6.4E-1	Simul
chr1	38076950	38100595	-	RSPO1	RSPO1	34	7.56E-1	Simul
chr1	38147241	38157914	-	C1orf109	C1orf109	59	8.83E-1	Simul
chr1	38158089	38175391	+	CDCA8	CDCA8	60	8.81E-1	Simul
chr1	38179551	38230805	-	EPHA10	EPHA10	66	8.37E-1	Simul
chr1	38259473	38266809	+	MANEAL	MANEAL	15	5.24E-1	Simul
chr1	38268615	38273857	-	YRDC	YRDC	14	5.19E-1	Simul
chr1	38272650	38275126	+	C1orf122	C1orf122	14	5.19E-1	Simul
chr1	38275238	38325292	-	MTF1	MTF1	17	5.36E-1	Simul
chr1	38326368	38412729	-	INPP5B	INPP5B	18	9.26E-1	Simul
chr1	38422646	38456593	-	SF3A3	SF3A3	23	8.81E-1	Simul
chr1	38462441	38471278	-	FHL3	FHL3	26	7.87E-1	Simul
chr1	38474929	38490496	+	UTP11L	UTP11L	30	6.25E-1	Simul
chr1	38509522	38512450	-	POU3F1	POU3F1	26	6.74E-1	Simul
chr1	39303869	39325495	-	RRAGC	RRAGC	41	9.89E-1	Simul
chr1	39328635	39347289	-	MYCBP	MYCBP	47	8.63E-1	Simul
chr1	39330174	39347289	-	GJA9	GJA9	46	8.3E-1	Simul
chr1	39351478	39407471	-	RHBDL2	RHBDL2	50	5.78E-1	Simul
chr1	39456894	39471731	+	AKIRIN1	AKIRIN1	21	3.42E-1	Simul
chr1	39491989	39500308	+	NDUFS5	NDUFS5	21	2.5E-1	Simul
chr1	39546987	39952849	+	MACF1	MACF1	106	3.98E-1	Simul
chr1	39957317	39991607	+	BMP8A	BMP8A	32	1.14E-1	Simul
chr1	40026487	40042462	-	PABPC4	PABPC4	30	1.059E-1	Simul
chr1	40089824	40105617	-	HEYL	HEYL	40	3.97E-1	Simul
chr1	40124792	40137710	-	NT5C1A	NT5C1A	42	7.29E-1	Simul
chr1	40144319	40157361	-	HPCAL4	HPCAL4	41	7.36E-1	Simul
chr1	40157853	40229586	+	PPIE	PPIE	45	7.28E-1	Simul
chr1	40222853	40254533	-	BMP8B	BMP8B	32	5.13E-1	Simul
chr1	40235194	40237020	-	OXCT2	OXCT2	14	4.54E-1	Simul
chr1	40306722	40349183	-	TRIT1	TRIT1	40	2.44E-1	Simul
chr1	40361097	40367928	-	MYCL	MYCL	26	1.82E-1	Simul
chr1	40420801	40435638	+	MFSD2A	MFSD2A	26	1.55E-1	Simul
chr1	40505904	40538321	+	CAP1	CAP1	60	1.42E-1	Simul
chr1	40538378	40563375	-	PPT1	PPT1	60	3.2E-2	Simul
chr1	40627044	40706593	+	RLF	RLF	43	3.05E-2	Simul
chr1	40711618	40717363	+	TMCO2	TMCO2	27	5.15E-2	Simul
chr1	40723778	40759856	+	ZMPSTE24	ZMPSTE24	36	7.62E-2	Simul
chr1	40766158	40783488	-	COL9A2	COL9A2	34	8.64E-2	Simul
chr1	40810521	40888998	+	SMAP2	SMAP2	57	9.84E-1	Simul
chr1	40915773	40929390	+	ZFP69B	ZFP69B	39	7.86E-1	Simul
chr1	40942886	40962015	+	ZFP69	ZFP69	36	6.45E-1	Simul
chr1	40974412	40982228	+	EXO5	EXO5	33	5E-1	Simul
chr1	40997232	41013841	+	ZNF684	ZNF684	36	5.22E-1	Simul
chr1	41086350	41131329	-	RIMS3	RIMS3	58	1.02E-2	Simul
chr1	41157319	41237275	+	NFYC	NFYC	64	1.64E-2	Simul
chr1	41249683	41306124	+	KCNQ4	KCNQ4	39	4.39E-1	Simul
chr1	41326728	41328018	-	CITED4	CITED4	21	3.36E-1	Simul
chr1	41445006	41478235	+	CTPS1	CTPS1	44	6.11E-1	Simul
chr1	41481268	41488909	-	SLFNL1	SLFNL1	34	9.37E-1	Simul
chr1	41492871	41707826	-	SCMH1	SCMH1	86	9.76E-1	Simul
chr1	41944445	41950344	-	EDN2	EDN2	44	8.59E-1	Simul
chr1	41972035	42501596	-	HIVEP3	HIVEP3	224	1.6E-1	Simul
chr1	42619091	42621495	+	GUCA2B	GUCA2B	24	1.91E-1	Simul
chr1	42628361	42630389	-	GUCA2A	GUCA2A	25	1.76E-1	Simul
chr1	42642209	42801548	-	FOXJ3	FOXJ3	57	2.22E-1	Simul
chr1	42846465	42888249	+	RIMKLA	RIMKLA	54	1.94E-1	Simul
chr1	42895999	42921938	-	ZMYND12	ZMYND12	49	1.4E-1	Simul
chr1	42921787	42939056	+	PPCS	PPCS	41	1.08E-1	Simul
chr1	42929000	43120335	+	CCDC30	CCDC30	93	7.51E-2	Simul
chr1	43124095	43142429	+	PPIH	PPIH	27	3.51E-2	Simul
chr1	43148097	43168020	+	YBX1	YBX1	32	4.47E-2	Simul
chr1	43198763	43205925	-	CLDN19	CLDN19	22	3.39E-2	Simul
chr1	43212005	43232755	-	LEPRE1	LEPRE1	24	6.06E-2	Simul
chr1	43232939	43263968	+	C1orf50	C1orf50	36	8.04E-2	Simul
chr1	43272722	43282954	-	CCDC23	CCDC23	37	9.01E-2	Simul
chr1	43282794	43310660	+	ERMAP	ERMAP	40	7.99E-2	Simul
chr1	43312279	43318148	+	ZNF691	ZNF691	37	9.89E-2	Simul
chr1	43391051	43424530	-	SLC2A1	SLC2A1	55	4.01E-1	Simul
chr1	43629845	43736607	-	EBNA1BP2	EBNA1BP2	74	6.68E-1	Simul
chr1	43637819	43720029	+	WDR65	WDR65	69	6.77E-1	Simul
chr1	43735664	43739673	+	TMEM125	TMEM125	35	5.62E-1	Simul
chr1	43747553	43751288	-	C1orf210	C1orf210	30	4.9E-1	Simul
chr1	43766663	43788779	+	TIE1	TIE1	28	2.66E-2	Simul
chr1	43803477	43818443	+	MPL	MPL	24	1.18E-2	Simul
chr1	43824625	43828874	+	CDC20	CDC20	18	1.2E-2	Simul
chr1	43829067	43833696	-	ELOVL1	ELOVL1	19	1.07E-2	Simul
chr1	43849587	43855479	-	MED8	MED8	24	1.1E-2	Simul
chr1	43855552	43918321	+	SZT2	SZT2	36	1.9E-2	Simul
chr1	43916823	43919660	-	HYI	HYI	26	1.65E-2	Simul
chr1	43990857	44089343	+	PTPRF	PTPRF	72	4.93E-2	Simul
chr1	44115828	44171186	+	KDM4A	KDM4A	42	6.83E-2	Simul
chr1	44171494	44396831	+	ST3GAL3	ST3GAL3	111	2.36E-1	Simul
chr1	44398991	44402913	+	ARTN	ARTN	38	1.54E-1	Simul
chr1	44412610	44433694	+	IPO13	IPO13	42	1.3E-1	Simul
chr1	44435671	44439041	+	DPH2	DPH2	38	3.43E-2	Simul
chr1	44440158	44443967	+	ATP6V0B	ATP6V0B	38	3.75E-2	Simul
chr1	44444614	44456840	+	B4GALT2	B4GALT2	39	4.47E-2	Simul
chr1	44457030	44462200	+	CCDC24	CCDC24	39	5.11E-2	Simul
chr1	44457171	44497139	-	SLC6A9	SLC6A9	61	6.92E-2	Simul
chr1	44584521	44600812	+	KLF17	KLF17	37	7.89E-1	Simul
chr1	44679126	44686353	+	DMAP1	DMAP1	25	9.76E-1	Simul
chr1	44686741	44820932	-	ERI3	ERI3	68	5.3E-1	Simul
chr1	44870865	45117396	+	RNF220	RNF220	114	1.77E-1	Simul
chr1	45100909	45140227	-	TMEM53	TMEM53	47	7.5E-2	Simul
chr1	45140363	45191263	+	C1orf228	C1orf228	37	4.63E-2	Simul
chr1	45205489	45233439	+	KIF2C	KIF2C	25	2.01E-1	Simul
chr1	45240922	45244451	+	RPS8	RPS8	22	1.2E-1	Simul
chr1	45249256	45253377	-	BEST4	BEST4	23	1.3E-1	Simul
chr1	45265896	45271662	+	PLK3	PLK3	25	1.38E-1	Simul
chr1	45274153	45281257	+	BTBD19	BTBD19	25	1.39E-1	Simul
chr1	45285515	45308735	-	PTCH2	PTCH2	26	1.73E-1	Simul
chr1	45316449	45452282	-	EIF2B3	EIF2B3	60	4.77E-2	Simul
chr1	45468211	45477001	-	HECTD3	HECTD3	27	4.01E-2	Simul
chr1	45477818	45481247	+	UROD	UROD	28	3.91E-2	Simul
chr1	45482070	45771881	-	ZSWIM5	ZSWIM5	76	1.006E-1	Simul
chr1	45792544	45794347	+	HPDL	HPDL	26	1.29E-1	Simul
chr1	45794834	45806142	-	MUTYH	MUTYH	29	1.23E-1	Simul
chr1	45805341	45809647	+	TOE1	TOE1	30	1.09E-1	Simul
chr1	45809554	45956872	-	TESK2	TESK2	62	1.31E-1	Simul
chr1	45965724	45976739	+	MMACHC	MMACHC	29	7.36E-1	Simul
chr1	45976707	45988719	-	PRDX1	PRDX1	29	7.09E-1	Simul
chr1	46016214	46035721	+	AKR1A1	AKR1A1	35	1.92E-1	Simul
chr1	46049517	46084566	+	NASP	NASP	43	1.57E-1	Simul
chr1	46085715	46089729	-	CCDC17	CCDC17	36	1.23E-1	Simul
chr1	46092975	46153785	-	GPBP1L1	GPBP1L1	39	1.12E-1	Simul
chr1	46152885	46160115	+	TMEM69	TMEM69	16	1.65E-1	Simul
chr1	46159995	46216322	-	IPP	IPP	25	2E-1	Simul
chr1	46252658	46501796	+	MAST2	MAST2	83	3.31E-2	Simul
chr1	46505811	46642160	-	PIK3R3	PIK3R3	56	5.75E-2	Simul
chr1	46640744	46651630	+	TSPAN1	TSPAN1	23	5.33E-2	Simul
chr1	46654353	46685977	-	POMGNT1	POMGNT1	28	6.18E-2	Simul
chr1	46669005	46686933	+	LURAP1	LURAP1	26	5.09E-2	Simul
chr1	46713359	46744145	+	RAD54L	RAD54L	21	5.04E-1	Simul
chr1	46726867	46769280	-	LRRC41	LRRC41	36	1.71E-1	Simul
chr1	46769302	46782448	+	UQCRH	UQCRH	35	1.76E-1	Simul
chr1	46805848	46830824	+	NSUN4	NSUN4	40	1.77E-1	Simul
chr1	46859936	46879520	+	FAAH	FAAH	41	9.29E-2	Simul
chr1	46972667	46979898	+	DMBX1	DMBX1	31	8.3E-2	Simul
chr1	47011315	47017199	-	KNCN	KNCN	38	1.02E-1	Simul
chr1	47023089	47082515	-	MKNK1	MKNK1	53	9.58E-2	Simul
chr1	47073386	47082563	-	MOB3C	MOB3C	31	4.86E-2	Simul
chr1	47098408	47139539	-	ATPAF1	ATPAF1	49	4.49E-2	Simul
chr1	47124365	47184824	-	EFCAB14	EFCAB14	45	5.51E-2	Simul
chr1	47134526	47139266	+	TEX38	TEX38	34	6.86E-2	Simul
chr1	47223509	47285085	+	CYP4B1	CYP4B1	53	4.64E-1	Simul
chr1	47394848	47407156	-	CYP4A11	CYP4A11	15	8.14E-1	Simul
chr1	47427035	47516423	+	CYP4X1	CYP4X1	39	9.71E-1	Simul
chr1	47533159	47583991	+	CYP4Z1	CYP4Z1	34	9.53E-1	Simul
chr1	47603106	47615413	+	CYP4A22	CYP4A22	22	7.91E-1	Simul
chr1	47649264	47656716	-	PDZK1IP1	PDZK1IP1	29	8.52E-1	Simul
chr1	47681961	47697892	-	TAL1	TAL1	37	8.34E-1	Simul
chr1	47715810	47779819	-	STIL	STIL	49	7.34E-1	Simul
chr1	47799468	47844511	+	CMPK1	CMPK1	34	6.27E-1	Simul
chr1	47881743	47883723	+	FOXE3	FOXE3	29	7.79E-1	Simul
chr1	47901688	47906363	+	FOXD2	FOXD2	43	9.08E-1	Simul
chr1	48226199	48462567	-	TRABD2B	TRABD2B	126	3.56E-1	Simul
chr1	48226978	48227290	-	FLJ00388	FLJ00388	48	2.2E-1	Simul
chr1	48569305	48569878	+	AL109659.1	AL109659.1	33	2.89E-1	Simul
chr1	48688356	48714316	+	SLC5A9	SLC5A9	42	5.35E-1	Simul
chr1	48761043	48937845	-	SPATA6	SPATA6	78	3.13E-2	Simul
chr1	48998526	50489585	-	AGBL4	AGBL4	349	2.61E-1	Simul
chr1	49193194	49242641	-	BEND5	BEND5	41	1.18E-1	Simul
chr1	50513685	50669458	+	ELAVL4	ELAVL4	30	2.27E-2	Simul
chr1	50883221	50889172	-	DMRTA2	DMRTA2	22	6.62E-3	Simul
chr1	50905149	51425935	-	FAF1	FAF1	98	2.06E-2	Simul
chr1	51426416	51440305	+	CDKN2C	CDKN2C	17	2.25E-2	Simul
chr1	51567905	51613752	+	C1orf185	C1orf185	10	2.71E-1	Simul
chr1	51701942	51739127	+	RNF11	RNF11	14	2.59E-2	Simul
chr1	51752929	51810788	-	TTC39A	TTC39A	19	3.09E-2	Simul
chr1	51819934	51985000	-	EPS15	EPS15	42	2.17E-1	Simul
chr1	52042850	52254889	+	OSBPL9	OSBPL9	47	4.85E-1	Simul
chr1	52254862	52344477	-	NRD1	NRD1	37	4.26E-1	Simul
chr1	52373627	52456436	-	RAB3B	RAB3B	40	4.51E-1	Simul
chr1	52485802	52521843	-	TXNDC12	TXNDC12	10	1.33E-1	Simul
chr1	52497774	52499488	-	KTI12	KTI12	10	1.62E-1	Simul
chr1	52521796	52556388	+	BTF3L4	BTF3L4	10	3.44E-2	Simul
chr1	52608045	52812358	+	ZFYVE9	ZFYVE9	39	7.87E-2	Simul
chr1	52811394	52831865	-	CC2D1B	CC2D1B	16	5.66E-2	Simul
chr1	52838500	52870131	-	ORC1	ORC1	19	6.2E-2	Simul
chr1	52870235	52886511	+	PRPF38A	PRPF38A	17	6.54E-2	Simul
chr1	52873953	53019159	-	ZCCHC11	ZCCHC11	46	2.69E-2	Simul
chr1	53068043	53074723	+	GPX7	GPX7	40	3.95E-2	Simul
chr1	53099015	53135355	+	FAM159A	FAM159A	58	4.28E-2	Simul
chr1	53152507	53164038	-	COA7	COA7	42	2.98E-1	Simul
chr1	53192125	53293014	+	ZYG11B	ZYG11B	49	9.16E-1	Simul
chr1	53308182	53360670	+	ZYG11A	ZYG11A	23	7.29E-1	Simul
chr1	53361655	53392884	-	ECHDC2	ECHDC2	20	6.66E-1	Simul
chr1	53392900	53517375	+	SCP2	SCP2	37	9.4E-2	Simul
chr1	53527853	53551174	+	PODN	PODN	46	1.56E-1	Simul
chr1	53552854	53608289	-	SLC1A7	SLC1A7	68	1.11E-1	Simul
chr1	53662100	53679869	+	CPT2	CPT2	50	6.67E-2	Simul
chr1	53679770	53686289	-	C1orf123	C1orf123	40	2.27E-1	Simul
chr1	53692563	53704282	-	MAGOH	MAGOH	40	2.28E-1	Simul
chr1	53711216	53793742	-	LRP8	LRP8	80	2.87E-1	Simul
chr1	53925071	53933161	+	DMRTB1	DMRTB1	37	3.49E-2	Simul
chr1	53971909	54199877	-	GLIS1	GLIS1	122	4.56E-1	Simul
chr1	54231132	54304533	-	NDC1	NDC1	40	1.94E-1	Simul
chr1	54317391	54356407	-	YIPF1	YIPF1	43	4.89E-1	Simul
chr1	54356911	54376759	+	DIO1	DIO1	40	5.05E-1	Simul
chr1	54382246	54411602	-	HSPB11	HSPB11	36	4.78E-1	Simul
chr1	54411749	54433841	+	LRRC42	LRRC42	31	7.65E-1	Simul
chr1	54474411	54483856	-	LDLRAD1	LDLRAD1	11	6.15E-1	Simul
chr1	54497346	54519177	-	TMEM59	TMEM59	16	5.77E-1	Simul
chr1	54519259	54578192	+	TCEANC2	TCEANC2	40	2.18E-1	Simul
chr1	54635332	54637997	-	AL357673.1	AL357673.1	42	2.46E-1	Simul
chr1	54638008	54665709	-	CYB5RL	CYB5RL	49	2.69E-1	Simul
chr1	54649713	54691137	+	MRPL37	MRPL37	49	2.24E-1	Simul
chr1	54691104	54879152	-	SSBP3	SSBP3	99	8.64E-1	Simul
chr1	54703709	54704736	+	SSBP3-AS1	SSBP3-AS1	34	8.8E-1	Simul
chr1	55007929	55104865	+	ACOT11	ACOT11	73	4.81E-1	Simul
chr1	55074854	55089229	-	FAM151A	FAM151A	51	4.37E-1	Simul
chr1	55107462	55175939	+	MROH7	MROH7	80	3.77E-1	Simul
chr1	55181494	55208330	+	TTC4	TTC4	58	2.69E-1	Simul
chr1	55222570	55230187	-	PARS2	PARS2	42	1.89E-1	Simul
chr1	55245384	55266940	-	TTC22	TTC22	55	2.49E-1	Simul
chr1	55271735	55307925	+	C1orf177	C1orf177	57	4.15E-1	Simul
chr1	55315305	55352891	-	DHCR24	DHCR24	53	3.93E-1	Simul
chr1	55446464	55457966	+	TMEM61	TMEM61	47	1.99E-1	Simul
chr1	55464605	55476556	+	BSND	BSND	48	1.69E-1	Simul
chr1	55505220	55530525	+	PCSK9	PCSK9	42	8.61E-1	Simul
chr1	55532031	55680786	-	USP24	USP24	72	2.18E-1	Simul
chr1	56960418	57110974	-	PPAP2B	PPAP2B	100	7.07E-1	Simul
chr1	57110994	57181008	+	PRKAA2	PRKAA2	55	6.05E-1	Simul
chr1	57184476	57285369	-	C1orf168	C1orf168	76	8.29E-1	Simul
chr1	57320478	57383894	+	C8A	C8A	71	7.58E-1	Simul
chr1	57394882	57431813	-	C8B	C8B	63	6.1E-1	Simul
chr1	57460450	59012406	-	DAB1	DAB1	827	1.25E-2	Simul
chr1	58881055	59012474	-	OMA1	OMA1	116	1.79E-1	Simul
chr1	59041098	59043166	-	TACSTD2	TACSTD2	47	5.41E-1	Simul
chr1	59120410	59165764	-	MYSM1	MYSM1	66	4.62E-1	Simul
chr1	59246464	59249785	-	JUN	JUN	36	4.67E-1	Simul
chr1	59762309	60233347	+	FGGY	FGGY	148	5.53E-2	Simul
chr1	60280457	60342050	+	HOOK1	HOOK1	57	9.95E-1	Simul
chr1	60358979	60392462	-	CYP2J2	CYP2J2	55	9.87E-1	Simul
chr1	60452940	60539442	-	C1orf87	C1orf87	95	9.06E-1	Simul
chr1	61330930	61928465	+	NFIA	NFIA	248	5.94E-1	Simul
chr1	62146717	62191095	-	TM2D1	TM2D1	43	4.73E-1	Simul
chr1	62208148	62629592	+	INADL	INADL	177	6.9E-2	Simul
chr1	62660502	62678000	+	L1TD1	L1TD1	53	2.29E-2	Simul
chr1	62702650	62785085	-	KANK4	KANK4	94	3.29E-2	Simul
chr1	62901967	62917475	+	USP1	USP1	28	6.55376514E-4	CONVERGED
chr1	62920398	63153969	-	DOCK7	DOCK7	61	4.45816996E-4	CONVERGED
chr1	63063157	63071830	+	ANGPTL3	ANGPTL3	22	2.40683532E-4	CONVERGED
chr1	63073436	63075249	+	AL138847.1	AL138847.1	22	2.64521653E-4	CONVERGED
chr1	63249805	63331184	+	ATG4C	ATG4C	65	1.09E-2	Simul
chr1	63788729	63790797	+	FOXD3	FOXD3	22	3.24E-1	Simul
chr1	63833260	63904233	+	ALG6	ALG6	46	7.49E-1	Simul
chr1	63906440	64059392	-	ITGB3BP	ITGB3BP	68	1.31E-1	Simul
chr1	63989042	64038364	+	EFCAB7	EFCAB7	35	2.66E-1	Simul
chr1	64014587	64015405	+	DLEU2L	DLEU2L	20	7.69E-1	Simul
chr1	64058946	64125916	+	PGM1	PGM1	70	6.15E-2	Simul
chr1	64239692	64647181	+	ROR1	ROR1	207	3.12E-1	Simul
chr1	64669309	64733051	+	UBE2U	UBE2U	74	3.49E-1	Simul
chr1	64936427	65158741	+	CACHD1	CACHD1	137	2.26E-2	Simul
chr1	65210777	65298915	+	RAVER2	RAVER2	65	8.13E-3	Simul
chr1	65298911	65432187	-	JAK1	JAK1	70	8.27E-3	Simul
chr1	65613231	65697828	+	AK4	AK4	66	1.68E-3	Simul
chr1	65713901	65881552	+	DNAJC6	DNAJC6	99	7.34E-1	Simul
chr1	65886247	66107242	+	LEPR	LEPR	121	6.7E-1	Simul
chr1	65886269	65901690	+	LEPROT	LEPROT	47	5.57E-1	Simul
chr1	66258196	66840259	+	PDE4B	PDE4B	254	6.07E-1	Simul
chr1	66999065	67213982	+	SGIP1	SGIP1	233	1.49E-1	Simul
chr1	67131546	67142710	-	AL139147.1	AL139147.1	86	1.88E-1	Simul
chr1	67218141	67244470	+	TCTEX1D1	TCTEX1D1	66	2.79E-1	Simul
chr1	67263423	67266939	-	INSL5	INSL5	46	2.15E-1	Simul
chr1	67278567	67390570	-	WDR78	WDR78	64	2.82E-2	Simul
