chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr1	36856838	36863493	-	LSM10	LSM10	4	8.25E-2	Simul
chr1	36881427	36916086	-	OSCP1	OSCP1	4	1.17E-1	Simul
chr1	36921318	36930038	-	MRPS15	MRPS15	4	1.02E-1	Simul
chr1	36931643	36948879	-	CSF3R	CSF3R	3	8.72E-2	Simul
chr1	37261127	37499730	-	GRIK3	GRIK3	8	4.38E-1	Simul
chr1	37958175	37980375	-	MEAF6	MEAF6	1	1.27E-1	Simul
chr1	38000049	38019903	-	SNIP1	SNIP1	2	1.4E-1	Simul
chr1	38022519	38032458	+	DNALI1	DNALI1	2	1.29E-1	Simul
chr1	38032416	38061536	-	GNL2	GNL2	2	1.28E-1	Simul
chr1	38076950	38100595	-	RSPO1	RSPO1	2	2.01E-1	Simul
chr1	38147241	38157914	-	C1orf109	C1orf109	6	5.62E-1	Simul
chr1	38158089	38175391	+	CDCA8	CDCA8	6	5.16E-1	Simul
chr1	38179551	38230805	-	EPHA10	EPHA10	7	1.53E-1	Simul
chr1	38259473	38266809	+	MANEAL	MANEAL	2	5.63E-2	Simul
chr1	38268615	38273857	-	YRDC	YRDC	2	5.53E-2	Simul
chr1	38272650	38275126	+	C1orf122	C1orf122	2	5.67E-2	Simul
chr1	38275238	38325292	-	MTF1	MTF1	2	6.25E-2	Simul
chr1	38326368	38412729	-	INPP5B	INPP5B	2	2.36E-2	Simul
chr1	38422646	38456593	-	SF3A3	SF3A3	5	5.59E-2	Simul
chr1	38462441	38471278	-	FHL3	FHL3	5	5.83E-2	Simul
chr1	38474929	38490496	+	UTP11L	UTP11L	6	6.68E-2	Simul
chr1	38509522	38512450	-	POU3F1	POU3F1	10	8.57E-1	Simul
chr1	39303869	39325495	-	RRAGC	RRAGC	2	7.86E-3	Simul
chr1	39328635	39347289	-	MYCBP	MYCBP	2	7.73E-3	Simul
chr1	39330174	39347289	-	GJA9	GJA9	1	3.85E-3	Simul
chr1	39351478	39407471	-	RHBDL2	RHBDL2	1	3.94E-3	Simul
chr1	39456894	39471731	+	AKIRIN1	AKIRIN1	1	5.73E-1	Simul
chr1	39491989	39500308	+	NDUFS5	NDUFS5	2	6.82E-1	Simul
chr1	39546987	39952849	+	MACF1	MACF1	26	1.46E-3	Simul
chr1	39957317	39991607	+	BMP8A	BMP8A	10	2.11E-3	Simul
chr1	40026487	40042462	-	PABPC4	PABPC4	6	5.49E-3	Simul
chr1	40089824	40105617	-	HEYL	HEYL	5	1.98E-2	Simul
chr1	40124792	40137710	-	NT5C1A	NT5C1A	5	9.28E-2	Simul
chr1	40144319	40157361	-	HPCAL4	HPCAL4	5	9.28E-2	Simul
chr1	40157853	40229586	+	PPIE	PPIE	2	5.94E-1	Simul
chr1	40222853	40254533	-	BMP8B	BMP8B	2	6.86E-1	Simul
chr1	40235194	40237020	-	OXCT2	OXCT2	1	8.75E-1	Simul
chr1	40306722	40349183	-	TRIT1	TRIT1	2	4.34E-1	Simul
chr1	40361097	40367928	-	MYCL	MYCL	1	2.5E-1	Simul
chr1	40420801	40435638	+	MFSD2A	MFSD2A	4	3.16E-1	Simul
chr1	40505904	40538321	+	CAP1	CAP1	3	2.46E-1	Simul
chr1	40538378	40563375	-	PPT1	PPT1	1	8.33E-1	Simul
chr1	40627044	40706593	+	RLF	RLF	2	5.54E-1	Simul
chr1	40711618	40717363	+	TMCO2	TMCO2	1	3.22E-1	Simul
chr1	40723778	40759856	+	ZMPSTE24	ZMPSTE24	1	3.29E-1	Simul
chr1	40766158	40783488	-	COL9A2	COL9A2	2	5.49E-1	Simul
chr1	40810521	40888998	+	SMAP2	SMAP2	3	3.65E-1	Simul
chr1	40915773	40929390	+	ZFP69B	ZFP69B	2	2.8E-1	Simul
chr1	40942886	40962015	+	ZFP69	ZFP69	2	2.67E-1	Simul
chr1	40974412	40982228	+	EXO5	EXO5	1	6.58E-1	Simul
chr1	40997232	41013841	+	ZNF684	ZNF684	2	8.69E-1	Simul
chr1	41086350	41131329	-	RIMS3	RIMS3	3	8.04E-1	Simul
chr1	41157319	41237275	+	NFYC	NFYC	1	9.77E-1	Simul
chr1	41249683	41306124	+	KCNQ4	KCNQ4	2	7.52E-1	Simul
chr1	41326728	41328018	-	CITED4	CITED4	2	7.7E-1	Simul
chr1	41445006	41478235	+	CTPS1	CTPS1	2	9.52E-3	Simul
chr1	41481268	41488909	-	SLFNL1	SLFNL1	2	8.37E-3	Simul
chr1	41492871	41707826	-	SCMH1	SCMH1	9	2.32E-3	Simul
chr1	41944445	41950344	-	EDN2	EDN2	3	9.46E-1	Simul
chr1	41972035	42501596	-	HIVEP3	HIVEP3	16	3.1E-1	Simul
chr1	42619091	42621495	+	GUCA2B	GUCA2B	3	9.41E-1	Simul
chr1	42628361	42630389	-	GUCA2A	GUCA2A	3	9.38E-1	Simul
chr1	42642209	42801548	-	FOXJ3	FOXJ3	8	9.25E-1	Simul
chr1	42846465	42888249	+	RIMKLA	RIMKLA	6	8.38E-1	Simul
chr1	42895999	42921938	-	ZMYND12	ZMYND12	3	6.36E-1	Simul
chr1	42921787	42939056	+	PPCS	PPCS	2	7.94E-1	Simul
chr1	42929000	43120335	+	CCDC30	CCDC30	4	8.21E-1	Simul
chr1	43124095	43142429	+	PPIH	PPIH	2	7.22E-1	Simul
chr1	43148097	43168020	+	YBX1	YBX1	3	7.58E-1	Simul
chr1	43198763	43205925	-	CLDN19	CLDN19	3	8.33E-1	Simul
chr1	43212005	43232755	-	LEPRE1	LEPRE1	2	7E-1	Simul
chr1	43232939	43263968	+	C1orf50	C1orf50	2	7.02E-1	Simul
chr1	43272722	43282954	-	CCDC23	CCDC23	5	3.73E-1	Simul
chr1	43282794	43310660	+	ERMAP	ERMAP	6	4.15E-1	Simul
chr1	43312279	43318148	+	ZNF691	ZNF691	5	3.46E-1	Simul
chr1	43391051	43424530	-	SLC2A1	SLC2A1	8	3.85E-1	Simul
chr1	43629845	43736607	-	EBNA1BP2	EBNA1BP2	6	6.55E-1	Simul
chr1	43637819	43720029	+	WDR65	WDR65	6	6.57E-1	Simul
chr1	43735664	43739673	+	TMEM125	TMEM125	5	7.36E-1	Simul
chr1	43747553	43751288	-	C1orf210	C1orf210	4	7E-1	Simul
chr1	43766663	43788779	+	TIE1	TIE1	3	5.46E-1	Simul
chr1	43803477	43818443	+	MPL	MPL	2	9.62E-1	Simul
chr1	43824625	43828874	+	CDC20	CDC20	1	8.02E-1	Simul
chr1	43829067	43833696	-	ELOVL1	ELOVL1	1	8.21E-1	Simul
chr1	43849587	43855479	-	MED8	MED8	1	7.93E-1	Simul
chr1	43855552	43918321	+	SZT2	SZT2	1	8.24E-1	Simul
chr1	43990857	44089343	+	PTPRF	PTPRF	2	7.5E-1	Simul
chr1	44115828	44171186	+	KDM4A	KDM4A	2	7.48E-1	Simul
chr1	44171494	44396831	+	ST3GAL3	ST3GAL3	5	3.38E-1	Simul
chr1	44398991	44402913	+	ARTN	ARTN	1	2.67E-1	Simul
chr1	44412610	44433694	+	IPO13	IPO13	1	2.56E-1	Simul
chr1	44435671	44439041	+	DPH2	DPH2	1	6.93E-1	Simul
chr1	44440158	44443967	+	ATP6V0B	ATP6V0B	1	6.29E-1	Simul
chr1	44444614	44456840	+	B4GALT2	B4GALT2	4	4.79E-1	Simul
chr1	44457030	44462200	+	CCDC24	CCDC24	4	4.73E-1	Simul
chr1	44457171	44497139	-	SLC6A9	SLC6A9	6	3.09E-2	Simul
chr1	44584521	44600812	+	KLF17	KLF17	3	1.62E-2	Simul
chr1	44686741	44820932	-	ERI3	ERI3	3	8.06E-1	Simul
chr1	44870865	45117396	+	RNF220	RNF220	7	3.56E-1	Simul
chr1	45100909	45140227	-	TMEM53	TMEM53	1	2.68E-1	Simul
chr1	45205489	45233439	+	KIF2C	KIF2C	2	5.43E-1	Simul
chr1	45240922	45244451	+	RPS8	RPS8	3	5.5E-1	Simul
chr1	45249256	45253377	-	BEST4	BEST4	3	5.47E-1	Simul
chr1	45265896	45271662	+	PLK3	PLK3	3	5.62E-1	Simul
chr1	45274153	45281257	+	BTBD19	BTBD19	3	5.57E-1	Simul
chr1	45285515	45308735	-	PTCH2	PTCH2	3	5.67E-1	Simul
chr1	45316449	45452282	-	EIF2B3	EIF2B3	3	5.65E-1	Simul
chr1	45468211	45477001	-	HECTD3	HECTD3	3	8.76E-1	Simul
chr1	45477818	45481247	+	UROD	UROD	3	8.56E-1	Simul
chr1	45482070	45771881	-	ZSWIM5	ZSWIM5	6	6.63E-1	Simul
chr1	45792544	45794347	+	HPDL	HPDL	3	5.67E-1	Simul
chr1	45794834	45806142	-	MUTYH	MUTYH	3	5.29E-1	Simul
chr1	45805341	45809647	+	TOE1	TOE1	3	5.51E-1	Simul
chr1	45809554	45956872	-	TESK2	TESK2	3	5.73E-1	Simul
chr1	45965724	45976739	+	MMACHC	MMACHC	1	1.61E-1	Simul
chr1	45976707	45988719	-	PRDX1	PRDX1	2	2.22E-1	Simul
chr1	46016214	46035721	+	AKR1A1	AKR1A1	2	2.17E-1	Simul
chr1	46049517	46084566	+	NASP	NASP	5	2.29E-1	Simul
chr1	46085715	46089729	-	CCDC17	CCDC17	3	2.12E-1	Simul
chr1	46092975	46153785	-	GPBP1L1	GPBP1L1	3	1.78E-1	Simul
chr1	46152885	46160115	+	TMEM69	TMEM69	1	1.02E-1	Simul
chr1	46159995	46216322	-	IPP	IPP	2	1.7E-1	Simul
chr1	46252658	46501796	+	MAST2	MAST2	8	2.05E-1	Simul
chr1	46505811	46642160	-	PIK3R3	PIK3R3	5	2.24E-1	Simul
chr1	46640744	46651630	+	TSPAN1	TSPAN1	1	1.04E-1	Simul
chr1	46654353	46685977	-	POMGNT1	POMGNT1	1	1.27E-1	Simul
chr1	46669005	46686933	+	LURAP1	LURAP1	1	1.21E-1	Simul
chr1	46859936	46879520	+	FAAH	FAAH	2	8.71E-1	Simul
chr1	46972667	46979898	+	DMBX1	DMBX1	1	8.57E-1	Simul
chr1	47011315	47017199	-	KNCN	KNCN	1	8.63E-1	Simul
chr1	47023089	47082515	-	MKNK1	MKNK1	1	8.46E-1	Simul
chr1	47124365	47184824	-	EFCAB14	EFCAB14	4	9.34E-1	Simul
chr1	47223509	47285085	+	CYP4B1	CYP4B1	5	9.63E-1	Simul
chr1	47427035	47516423	+	CYP4X1	CYP4X1	2	5.43E-1	Simul
chr1	47533159	47583991	+	CYP4Z1	CYP4Z1	2	5.43E-1	Simul
chr1	47603106	47615413	+	CYP4A22	CYP4A22	2	1.48E-1	Simul
chr1	47649264	47656716	-	PDZK1IP1	PDZK1IP1	5	2.41E-1	Simul
chr1	47681961	47697892	-	TAL1	TAL1	8	2.86E-1	Simul
chr1	47715810	47779819	-	STIL	STIL	6	2.48E-1	Simul
chr1	47799468	47844511	+	CMPK1	CMPK1	1	5.05E-1	Simul
chr1	47881743	47883723	+	FOXE3	FOXE3	1	4.56E-1	Simul
chr1	47901688	47906363	+	FOXD2	FOXD2	1	2.85E-1	Simul
chr1	48226199	48462567	-	TRABD2B	TRABD2B	4	4.45E-1	Simul
chr1	48226978	48227290	-	FLJ00388	FLJ00388	3	9.83E-1	Simul
chr1	48569305	48569878	+	AL109659.1	AL109659.1	1	8.3E-1	Simul
chr1	48761043	48937845	-	SPATA6	SPATA6	3	7.68E-1	Simul
chr1	48998526	50489585	-	AGBL4	AGBL4	22	4.3E-1	Simul
chr1	49193194	49242641	-	BEND5	BEND5	2	5.29E-2	Simul
chr1	50513685	50669458	+	ELAVL4	ELAVL4	5	6.27E-1	Simul
chr1	50883221	50889172	-	DMRTA2	DMRTA2	3	1.05418782E-5	CONVERGED
chr1	50905149	51425935	-	FAF1	FAF1	11	8.14533313E-5	CONVERGED
chr1	51426416	51440305	+	CDKN2C	CDKN2C	3	2.54E-2	Simul
chr1	51567905	51613752	+	C1orf185	C1orf185	1	3.51E-1	Simul
chr1	51701942	51739127	+	RNF11	RNF11	2	6.38E-1	Simul
chr1	51752929	51810788	-	TTC39A	TTC39A	1	4.21E-1	Simul
chr1	52042850	52254889	+	OSBPL9	OSBPL9	1	8.59E-1	Simul
chr1	52254862	52344477	-	NRD1	NRD1	2	3.26E-1	Simul
chr1	52373627	52456436	-	RAB3B	RAB3B	3	5.13E-2	Simul
chr1	52608045	52812358	+	ZFYVE9	ZFYVE9	4	1.32E-1	Simul
chr1	52811394	52831865	-	CC2D1B	CC2D1B	1	3.55E-1	Simul
chr1	52838500	52870131	-	ORC1	ORC1	2	7.05E-2	Simul
chr1	52870235	52886511	+	PRPF38A	PRPF38A	2	7.13E-2	Simul
chr1	52873953	53019159	-	ZCCHC11	ZCCHC11	9	1.5E-1	Simul
chr1	53068043	53074723	+	GPX7	GPX7	4	5.51E-1	Simul
chr1	53099015	53135355	+	FAM159A	FAM159A	7	7.49E-1	Simul
chr1	53152507	53164038	-	COA7	COA7	3	8.87E-1	Simul
chr1	53192125	53293014	+	ZYG11B	ZYG11B	2	9.83E-1	Simul
chr1	53392900	53517375	+	SCP2	SCP2	1	1.79E-1	Simul
chr1	53527853	53551174	+	PODN	PODN	4	2.54E-1	Simul
chr1	53552854	53608289	-	SLC1A7	SLC1A7	7	2.9E-1	Simul
chr1	53662100	53679869	+	CPT2	CPT2	3	1.83E-1	Simul
chr1	53679770	53686289	-	C1orf123	C1orf123	1	6.59E-1	Simul
chr1	53692563	53704282	-	MAGOH	MAGOH	1	6.94E-1	Simul
chr1	53711216	53793742	-	LRP8	LRP8	4	1.3E-1	Simul
chr1	53971909	54199877	-	GLIS1	GLIS1	6	4.68E-1	Simul
chr1	54231132	54304533	-	NDC1	NDC1	1	7.12E-1	Simul
chr1	54317391	54356407	-	YIPF1	YIPF1	3	8.84E-1	Simul
chr1	54356911	54376759	+	DIO1	DIO1	3	8.52E-1	Simul
chr1	54382246	54411602	-	HSPB11	HSPB11	3	8.34E-1	Simul
chr1	54411749	54433841	+	LRRC42	LRRC42	4	8.56E-1	Simul
chr1	54474411	54483856	-	LDLRAD1	LDLRAD1	2	5.67E-1	Simul
chr1	54497346	54519177	-	TMEM59	TMEM59	2	5.78E-1	Simul
chr1	54519259	54578192	+	TCEANC2	TCEANC2	3	8.05E-1	Simul
chr1	54635332	54637997	-	AL357673.1	AL357673.1	1	6.73E-1	Simul
chr1	54638008	54665709	-	CYB5RL	CYB5RL	2	1.29E-1	Simul
chr1	54649713	54691137	+	MRPL37	MRPL37	4	1.53E-1	Simul
chr1	54691104	54879152	-	SSBP3	SSBP3	14	4.54E-1	Simul
chr1	54703709	54704736	+	SSBP3-AS1	SSBP3-AS1	5	1.54E-1	Simul
chr1	55007929	55104865	+	ACOT11	ACOT11	7	1.08E-1	Simul
chr1	55074854	55089229	-	FAM151A	FAM151A	4	4.82E-2	Simul
chr1	55107462	55175939	+	MROH7	MROH7	5	6.65E-2	Simul
chr1	55181494	55208330	+	TTC4	TTC4	4	7.7E-2	Simul
chr1	55222570	55230187	-	PARS2	PARS2	4	3.46E-1	Simul
chr1	55245384	55266940	-	TTC22	TTC22	4	3.49E-1	Simul
chr1	55271735	55307925	+	C1orf177	C1orf177	3	2.67E-1	Simul
chr1	55315305	55352891	-	DHCR24	DHCR24	2	8.2E-1	Simul
chr1	55446464	55457966	+	TMEM61	TMEM61	26	2.22E-1	Simul
chr1	55464605	55476556	+	BSND	BSND	50	1.76E-1	Simul
chr1	55505220	55530525	+	PCSK9	PCSK9	51	1.69E-1	Simul
chr1	55532031	55680786	-	USP24	USP24	59	2.16E-1	Simul
chr1	56960418	57110974	-	PPAP2B	PPAP2B	138	3.16E-2	Simul
chr1	57110994	57181008	+	PRKAA2	PRKAA2	2	6.06E-1	Simul
chr1	57184476	57285369	-	C1orf168	C1orf168	1	8.4E-1	Simul
chr1	57320478	57383894	+	C8A	C8A	3	7.5E-1	Simul
chr1	57394882	57431813	-	C8B	C8B	3	6.73E-1	Simul
chr1	57460450	59012406	-	DAB1	DAB1	26	5.08E-1	Simul
chr1	58881055	59012474	-	OMA1	OMA1	2	3.02E-1	Simul
chr1	59041098	59043166	-	TACSTD2	TACSTD2	1	9.67E-1	Simul
chr1	59120410	59165764	-	MYSM1	MYSM1	1	3.18E-1	Simul
chr1	59246464	59249785	-	JUN	JUN	1	3.26E-1	Simul
chr1	59762309	60233347	+	FGGY	FGGY	14	7.19E-2	Simul
chr1	60280457	60342050	+	HOOK1	HOOK1	1	7.27E-2	Simul
chr1	60358979	60392462	-	CYP2J2	CYP2J2	2	1.28E-1	Simul
chr1	60452940	60539442	-	C1orf87	C1orf87	2	9.58E-1	Simul
chr1	61330930	61928465	+	NFIA	NFIA	27	4.04E-1	Simul
chr1	62146717	62191095	-	TM2D1	TM2D1	10	4.43E-1	Simul
chr1	62208148	62629592	+	INADL	INADL	16	9.12E-1	Simul
chr1	62660502	62678000	+	L1TD1	L1TD1	2	5.64E-1	Simul
chr1	62702650	62785085	-	KANK4	KANK4	11	7.06E-1	Simul
chr1	62901967	62917475	+	USP1	USP1	74	4.35E-1	Simul
chr1	62920398	63153969	-	DOCK7	DOCK7	172	4.77E-1	Simul
chr1	63063157	63071830	+	ANGPTL3	ANGPTL3	48	8.78E-1	Simul
chr1	63073436	63075249	+	AL138847.1	AL138847.1	44	8.38E-1	Simul
chr1	63249805	63331184	+	ATG4C	ATG4C	132	2.95E-1	Simul
chr1	63906440	64059392	-	ITGB3BP	ITGB3BP	2	9.85E-1	Simul
chr1	63989042	64038364	+	EFCAB7	EFCAB7	1	8.78E-1	Simul
chr1	64014587	64015405	+	DLEU2L	DLEU2L	1	8.79E-1	Simul
chr1	64058946	64125916	+	PGM1	PGM1	2	7.7E-1	Simul
chr1	64239692	64647181	+	ROR1	ROR1	6	7.84E-1	Simul
chr1	64669309	64733051	+	UBE2U	UBE2U	2	4.3E-1	Simul
chr1	64936427	65158741	+	CACHD1	CACHD1	9	1.37E-1	Simul
chr1	65210777	65298915	+	RAVER2	RAVER2	3	8.74E-2	Simul
chr1	65298911	65432187	-	JAK1	JAK1	2	1.69E-1	Simul
chr1	65613231	65697828	+	AK4	AK4	4	4.25E-2	Simul
chr1	65713901	65881552	+	DNAJC6	DNAJC6	5	5.89E-2	Simul
chr1	65886247	66107242	+	LEPR	LEPR	10	6.15914653E-5	CONVERGED
chr1	65886269	65901690	+	LEPROT	LEPROT	1	9.16E-2	Simul
chr1	66258196	66840259	+	PDE4B	PDE4B	11	2.01E-1	Simul
chr1	66999065	67213982	+	SGIP1	SGIP1	9	2.49E-1	Simul
chr1	67218141	67244470	+	TCTEX1D1	TCTEX1D1	2	5.84E-1	Simul
chr1	67263423	67266939	-	INSL5	INSL5	2	5.82E-1	Simul
chr1	67278567	67390570	-	WDR78	WDR78	1	3.72E-1	Simul
chr1	67465014	67519782	-	SLC35D1	SLC35D1	1	3.82E-2	Simul
chr1	67557847	67697536	-	C1orf141	C1orf141	7	2.14E-1	Simul
chr1	67632082	67725662	+	IL23R	IL23R	6	7.91E-1	Simul
chr1	67773046	67862583	+	IL12RB2	IL12RB2	4	3.54E-1	Simul
chr1	67873492	67896098	-	SERBP1	SERBP1	1	1.5E-1	Simul
chr1	68150743	68154021	+	GADD45A	GADD45A	1	8.95E-1	Simul
chr1	68167148	68299150	-	GNG12	GNG12	1	9.71E-1	Simul
chr1	68511644	68517314	-	DIRAS3	DIRAS3	1	6.61E-1	Simul
chr1	68564141	68698803	-	WLS	WLS	9	9.27E-2	Simul
chr1	68939834	68962904	-	DEPDC1	DEPDC1	1	2.86E-1	Simul
chr1	70034080	70617628	+	LRRC7	LRRC7	12	3.67E-1	Simul
chr1	70610487	70671303	-	LRRC40	LRRC40	2	4.99E-1	Simul
chr1	70876900	70905534	+	CTH	CTH	2	7.19E-1	Simul
chr1	71318035	71513491	-	PTGER3	PTGER3	8	2.83E-1	Simul
chr1	71528973	71546980	-	ZRANB2	ZRANB2	4	2.2E-1	Simul
chr1	71861622	72748417	-	NEGR1	NEGR1	245	3.28E-2	Simul
chr1	74491698	74663871	-	LRRIQ3	LRRIQ3	4	6.11E-2	Simul
chr1	74663895	74699770	+	FPGT	FPGT	2	8.3E-2	Simul
chr1	74663918	75009666	+	FPGT-TNNI3K	FPGT-TNNI3K	91	2.8E-1	Simul
chr1	74663946	75010112	+	TNNI3K	TNNI3K	91	3.19E-1	Simul
chr1	74935561	74978298	-	LRRC53	LRRC53	70	2.58E-1	Simul
chr1	75033794	75139422	-	C1orf173	C1orf173	93	5.01E-1	Simul
chr1	75171169	75199092	-	CRYZ	CRYZ	3	7.93E-1	Simul
chr1	75198835	75232362	+	TYW3	TYW3	3	7.94E-1	Simul
chr1	75667815	76076801	-	SLC44A5	SLC44A5	5	1.83E-1	Simul
chr1	76190035	76253260	+	ACADM	ACADM	1	8.87E-1	Simul
chr1	76251878	76260764	+	RABGGTB	RABGGTB	1	8.93E-1	Simul
chr1	76262566	76378923	+	MSH4	MSH4	3	6.89E-1	Simul
chr1	76384557	76398116	-	ASB17	ASB17	1	3.87E-1	Simul
chr1	76540403	77100286	+	ST6GALNAC3	ST6GALNAC3	15	3.58E-1	Simul
chr1	77333125	77531396	+	ST6GALNAC5	ST6GALNAC5	4	8.34E-1	Simul
chr1	77554674	77685115	-	PIGK	PIGK	4	8.37E-1	Simul
chr1	77747735	78025651	+	AK5	AK5	17	8.81E-1	Simul
chr1	78028100	78149104	-	ZZZ3	ZZZ3	8	5.99E-1	Simul
chr1	78161671	78225537	-	USP33	USP33	1	1.15E-1	Simul
chr1	78245308	78344106	+	FAM73A	FAM73A	3	2.35E-1	Simul
chr1	78354197	78409580	+	NEXN	NEXN	5	8.23E-1	Simul
chr1	78409739	78444794	-	FUBP1	FUBP1	6	8.62E-1	Simul
chr1	78444858	78483648	+	DNAJB4	DNAJB4	8	8.51E-1	Simul
chr1	78445225	78604133	+	GIPC2	GIPC2	20	4.12E-1	Simul
chr1	78769567	79005434	+	PTGFR	PTGFR	2	5.67E-1	Simul
chr1	79085606	79111830	+	IFI44L	IFI44L	4	8.16E-1	Simul
chr1	79115480	79129763	+	IFI44	IFI44	3	9.03E-1	Simul
chr1	79355448	79472403	-	ELTD1	ELTD1	7	9.55E-1	Simul
chr1	81771844	82458120	+	LPHN2	LPHN2	31	2.88E-1	Simul
chr1	84330710	84464833	-	TTLL7	TTLL7	2	3.73E-3	Simul
chr1	84543744	84704181	+	PRKACB	PRKACB	4	7.32E-3	Simul
chr1	84764048	84855640	+	SAMD13	SAMD13	3	7.04E-1	Simul
chr1	84864214	84880701	+	DNASE2B	DNASE2B	1	3.67E-1	Simul
chr1	84944941	84963473	+	RPF1	RPF1	1	9.26E-1	Simul
chr1	84964007	84972248	-	GNG5	GNG5	1	9.33E-1	Simul
chr1	85015288	85040163	-	CTBS	CTBS	3	4.18E-1	Simul
chr1	85093912	85100703	-	C1orf180	C1orf180	3	4.3E-1	Simul
chr1	85109389	85156486	-	SSX2IP	SSX2IP	4	2.92E-1	Simul
chr1	85277284	85358896	-	LPAR3	LPAR3	8	1.74E-1	Simul
chr1	85391267	85462796	-	MCOLN2	MCOLN2	6	1.44E-1	Simul
chr1	85464829	85598821	+	WDR63	WDR63	6	7.9E-1	Simul
chr1	85483764	85514182	-	MCOLN3	MCOLN3	4	6.75E-1	Simul
chr1	85622555	85666729	-	SYDE2	SYDE2	1	6.56E-1	Simul
chr1	85715638	85725355	-	C1orf52	C1orf52	2	8.7E-1	Simul
chr1	85731930	85742773	-	BCL10	BCL10	2	8.56E-1	Simul
chr1	85784163	86043933	-	DDAH1	DDAH1	12	6.53E-1	Simul
chr1	86046443	86049645	+	CYR61	CYR61	3	3.31E-1	Simul
chr1	86115105	86174116	-	ZNHIT6	ZNHIT6	1	8.98E-1	Simul
chr1	86194915	86622626	-	COL24A1	COL24A1	13	1.98E-1	Simul
chr1	86814343	86862023	-	ODF2L	ODF2L	4	7.22E-1	Simul
chr1	86889768	86922241	+	CLCA2	CLCA2	7	5.94E-1	Simul
chr1	86934050	86965972	+	CLCA1	CLCA1	8	6.46E-1	Simul
chr1	87012760	87046437	+	CLCA4	CLCA4	2	5.9E-1	Simul
chr1	87380330	87602334	+	HS2ST1	HS2ST1	2	5.1E-1	Simul
chr1	87794150	87814606	+	LMO4	LMO4	3	2.99E-1	Simul
chr1	89149904	89301938	+	PKN2	PKN2	6	2.22E-2	Simul
chr1	89318614	89357627	-	GTF2B	GTF2B	3	2.15E-2	Simul
chr1	89401455	89458636	-	CCBL2	CCBL2	7	5.2E-2	Simul
chr1	89445138	89458643	-	RBMXL1	RBMXL1	4	3.86E-1	Simul
chr1	89472348	89488577	-	GBP3	GBP3	4	4.17E-1	Simul
chr1	89518001	89531043	-	GBP1	GBP1	2	4.4E-1	Simul
chr1	89571814	89616139	-	GBP2	GBP2	2	1.32E-1	Simul
chr1	89597433	89641723	-	GBP7	GBP7	2	1.11E-1	Simul
chr1	89646830	89664615	-	GBP4	GBP4	2	1.39E-1	Simul
chr1	89724632	89738544	-	GBP5	GBP5	1	5.3E-1	Simul
chr1	89829616	89852020	+	GBP6	GBP6	2	8.83E-1	Simul
chr1	91177095	91182794	-	BARHL2	BARHL2	4	2.77E-2	Simul
chr1	91380858	91487829	-	ZNF644	ZNF644	3	7.82E-1	Simul
chr1	91726322	91870426	-	HFM1	HFM1	6	3.21E-2	Simul
chr1	91966407	91991321	+	CDC7	CDC7	7	2.11E-2	Simul
chr1	92145901	92371892	-	TGFBR3	TGFBR3	16	4.93E-3	Simul
chr1	92545861	92613393	+	BTBD8	BTBD8	1	3.81E-1	Simul
chr1	92632541	92650280	+	KIAA1107	KIAA1107	3	4.54E-1	Simul
chr1	92683496	92711370	+	C1orf146	C1orf146	4	9.29E-2	Simul
chr1	92711958	92764544	-	GLMN	GLMN	7	3.27E-2	Simul
chr1	92764521	92867613	+	RPAP2	RPAP2	8	4.38E-2	Simul
chr1	92940318	92952433	-	GFI1	GFI1	5	2.11E-2	Simul
chr1	92974252	93257961	-	EVI5	EVI5	13	4.01E-2	Simul
chr1	93297581	93307481	+	RPL5	RPL5	5	1.38E-1	Simul
chr1	93307723	93427057	-	FAM69A	FAM69A	9	1.33E-1	Simul
chr1	93544791	93604638	+	MTF2	MTF2	6	2.22E-1	Simul
chr1	93615298	93646285	-	TMED5	TMED5	5	1.63E-1	Simul
chr1	93645475	93744287	+	CCDC18	CCDC18	5	1.49E-1	Simul
chr1	93811444	93835055	+	DR1	DR1	1	6.13E-1	Simul
chr1	93913687	94020218	+	FNBP1L	FNBP1L	6	2.87E-1	Simul
chr1	94027346	94312706	-	BCAR3	BCAR3	9	3.53E-1	Simul
chr1	94333372	94345474	-	DNTTIP2	DNTTIP2	2	5.05E-1	Simul
chr1	94350760	94374966	-	GCLM	GCLM	2	5.19E-1	Simul
chr1	94458392	94586688	-	ABCA4	ABCA4	9	1.07E-1	Simul
chr1	94614543	94740624	-	ARHGAP29	ARHGAP29	7	1.34E-1	Simul
chr1	94883932	94984222	+	ABCD3	ABCD3	2	7.54E-2	Simul
chr1	94994780	95007356	-	F3	F3	1	3.6E-2	Simul
chr1	95285897	95360802	+	SLC44A3	SLC44A3	3	4.54E-1	Simul
chr1	95362506	95392834	-	CNN3	CNN3	3	4.18E-1	Simul
chr1	95439962	95538501	-	ALG14	ALG14	2	1.31E-1	Simul
chr1	95582893	95663163	+	TMEM56	TMEM56	1	7.45E-2	Simul
chr1	95699710	95712781	+	RWDD3	RWDD3	1	1.097E-1	Simul
chr1	97187220	97289294	+	PTBP2	PTBP2	11	7.59E-1	Simul
chr1	97543298	98386605	-	DPYD	DPYD	10	3.51E-1	Simul
chr1	99355805	99470588	-	LPPR5	LPPR5	5	8.03E-1	Simul
